,Category,Class,Type,Subtype,Short_Name,Long_Name,UUID
518,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,HAMSR,High Altitude MMIC Sounding Radiometer,587475a9-9426-4c49-b8aa-da1dcb11aaaa
519,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,HIRDLS,High-Resolution Dynamics Limb Sounder,25f07bd1-a78c-4d22-a84f-daa45aa00402
520,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,HIRS/2,High Resolution Infrared Radiation Sounder/2,c20c443f-9351-433e-b375-cf4c6c29ab60
521,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,HIRS/3,High Resolution Infrared Radiation Sounder/3,afe060cb-ce16-4d82-88b6-14e82aaa2fda
522,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,HIRS/4,High Resolution Infrared Radiation Sounder/4,ad956eec-c8e9-41fe-bc21-7d4b077447b9
523,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,HIRS,High Resolution Infrared Radiation Sounder,ee79f1d4-3a73-408f-beea-945b869b3abf
524,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,HIWRAP,High-Altitude Imaging Wind and Rain Airborne Profiler,a507052f-e4a9-4210-84c5-0a5b9868d249
525,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,HSB,Humidity Sounder for Brazil,e257079e-3775-4f95-b42d-b2e4ffab00e8
526,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,IKFS,IR-Fourier spectrometer,4bd33158-b070-4673-8f23-772e1d6a47b6
527,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,INSAT-3D SOUNDER,,59ef9227-bc9d-4687-91de-f35a60ae34a8
528,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,IRAS,InfraRed Atmospheric Sounder,e291609f-474d-4cb5-b02c-f8054605d56f
529,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,IRFS-2,Infrared Fourier Spectrometer-2,c3673c5c-4210-42bc-b0ca-a5cd320de100
530,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,ISAMS,Improved Stratospheric And Mesospheric Sounder,aad9c18b-486a-476c-a51d-0042d22c2efd
531,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,ISS,Integrated Sounding System,d68c91e3-4c9e-4ef9-b02d-a9b0f4f7e59a
532,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,LIMS,Limb Infrared Monitor of the Stratosphere,62178728-5beb-49e8-b63f-ff7dd98df2ee
533,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,MACAWS,Multicenter Airborne Coherent Atmospheric Profiling Wind Sensor,b8d36404-e132-4401-a176-b61704be3bde
534,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,MAS/ATLAS,Millimeter-wave Atmospheric Sounder,c4ed5cfc-b7c3-4a6f-822c-35e81a39cc0e
535,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,MHS,Microwave Humidity Sounder,b03b32d3-1750-4564-b192-8fa4b303b80a
536,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,MLS,Microwave Limb Sounder,2b326777-12dc-4765-ab6f-2f7306d3519f
537,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,MOPITT,Measurements of Pollution In The Troposphere,3d148e55-a196-4779-ad6e-71a6acb5ec92
538,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,MSU,Microwave Sounding Unit,e14163b0-c667-41ea-96a4-e9ce6fcfe041
539,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,MTP,Microwave Temperature Profiler,a4569574-019d-4b81-827b-a5d1388addde
540,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,MWHS,MicroWave Humidity Sounder,ca27055f-12d7-4445-a3b8-bbd2925af14d
541,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,MWTS,MicroWave Temperature Sounder,89cc57b0-0963-4266-a549-bf5a9e17446e
542,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,NAST-MTS,NPOESS Aircraft Microwave Temperature Sounder,229ea366-e078-42f0-8349-e5ac23bd040b
543,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,NAST-M,NPOESS Aircraft Sounder Testbed-Microwave Radiometer,c0399262-e7e1-48aa-996e-c69380576b27
544,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,NOAA PROFILER,,03a649bc-c35c-4b9a-965d-6c4eb79841c3
545,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,OMEGASONDE,,54677c8a-4cfc-45ed-8f0c-2c9a6380d226
546,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,OSIRIS,Optical Spectrograph and Infrared Imaging System,598b6dc4-aff0-4e14-b7b7-039e58560dd0
547,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,OZONESONDES,,413d8f2d-88bf-415b-91ff-74590a205ad3
548,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,RADIOSONDES,,c79ff20c-08c1-41f5-8f68-13c1b6d34ba8
549,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,RAWINSONDES,,ab3f8fdd-fec8-4c56-b9e4-481f93cb85b9
550,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,ROCKETSONDES,,528c5616-a58a-4589-ad13-6833e329e6a3
551,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,RTOVS,REVISED TIROS-N OPERATIONAL VERTICAL SOUNDER (RTOVS),1ed90de3-8468-488b-97f6-843c9f000975
552,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,S-HIS,Scanning High-resolution Interferometer Sounder,e90b119b-ed2d-42ea-b526-c3a8d74b569a
553,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,SABER,Sounding of the Atmosphere using Broadband Emission Radiometry,c2d99bbb-bdc8-4c15-ade8-10a3843ac8d7
554,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,SAMS,Stratospheric and Mesospheric Sounder,88b88e80-fc8a-4724-825f-47eeac7f6ff3
555,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,SAPHIR,,77ed5ad1-0bc7-4aaf-8373-18294829021f
556,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,SBUS,Solar Backscatter Ultraviolet Sounder,8cdf5ebf-d2a8-4f73-9c13-82fd1eb7b3ce
557,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,SHIS,Scanning High-Resolution Interferometer Sounder,7cf5a975-8c60-45e6-b6bf-8f9a83ea07c5
558,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,SLS,Submillimeter Limb Sounder,e809e82b-acfd-4371-80d7-7637a47e08ce
559,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,SOUNDERS,,874099d6-64f7-422a-acbf-8d44dc133f56
560,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,SSH-2,Infrared Temperature and Moisture Sounder,d91baf20-cfc4-425f-aa8d-3824671ca006
561,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,SSM/T-2,Special Sensor Microwave/Temperature Profiler,33690bf4-5877-4ff4-b0a1-f8c4c94b79a7
562,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,SSM/T,Special Sensor Microwave/Temperature,eff0bf28-0b98-4ad8-9d00-e83aa9a6245e
563,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,SSULI,Special Sensor Ultraviolet Limb Imager,f719a2fe-11eb-4d78-80de-2b2493c29a43
564,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,SSU,Stratospheric Sounding Unit,46421a95-3e0a-4cac-af85-8140c2b99774
565,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,TCISS,TOGA COARE Integrated Sounding System,01962d1c-4089-4221-977d-0de0ea2835d4
566,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,TEMPERATURE PROFILERS,,c4a0f956-d9eb-4fdb-8671-0b5fbe3037ba
567,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,TETHERSONDES,,f0a78244-9158-4b58-aac2-0859ff2a7441
568,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,TIROS-N,TIROS-N OPERATIONAL VERTICAL SOUNDER,47b1f007-ab9b-41ca-abdf-fcaa2b5b83dc
569,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,TOU,Total Ozone Unit,c3d768e8-f6b5-4628-938d-b6c45b176a3a
570,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,TOVS,TIROS Operational Vertical Sounder,9541cd1b-aac3-4cdd-8ad9-613d9f832e02
571,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,UMKEHR OBSERVATIONS,,3a0822e8-e6fa-4782-af0f-d6999b9beb28
572,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,VAS,VISSR Atmospheric Sounder,8311d9c1-5930-493f-8a84-e0ba9be70e2e
573,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,VTPR,Vertical Temperature Profile Radiometer,03143a81-5fc4-4762-bf1e-e39e60970f09
574,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,WIND PROFILERS,,ef12b762-306e-480b-ba32-3e41a37aff59
575,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,WVSS,Water Vapor Sensing System,38d4a708-487f-4b16-927f-fd5f19e477d0
576,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,XSV,Expendable Sound Velocity Profilers,41703169-78fa-4da7-b1e2-02e978a3f03a
577,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,,,4190ebdc-e89a-4f3f-bc74-b2af4c68d009
578,Earth Remote Sensing Instruments,Passive Remote Sensing,Pyrometers,Infrared Pyrometers,KT15 Pyrometer,Heitronics KT15 Infrared Pyrometer,47aef999-3e01-4a9f-815b-8c7b853c6e8c
579,Earth Remote Sensing Instruments,Passive Remote Sensing,Pyrometers,Infrared Pyrometers,KT19 Pyrometer,Heitronics KT19 Infrared Radiation Pyrometer,b8e1857c-ea38-4341-a01b-2879e63ac2d8
580,Earth Remote Sensing Instruments,Passive Remote Sensing,Pyrometers,Infrared Pyrometers,,,9669f608-8f98-46d3-a74e-6b9750d3e5e7
581,Earth Remote Sensing Instruments,Passive Remote Sensing,Pyrometers,,,,644b9652-4b71-493e-8ceb-25697a1a6514
582,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Hyperspectral Spectrometers/Radiometers,DESIS,DLR Earth Sensing Imaging Spectrometer,7c6ddfcd-00e3-4194-be91-9a9648f9d30b
583,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Hyperspectral Spectrometers/Radiometers,HICO,Hyperspectral Imager for the Coastal Ocean,0ef776ed-5347-4dd8-a700-ff77a5ad9a97
584,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Hyperspectral Spectrometers/Radiometers,HYPERION,HYPERSPECTRAL IMAGER,949e0309-4367-4349-8d62-a6ad8054a94a
585,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Hyperspectral Spectrometers/Radiometers,HYSI-T,Hyper Spectral Imager,a18ddcfa-9dc5-4bc3-be90-8088f26688bd
586,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Hyperspectral Spectrometers/Radiometers,,,d0341489-930a-4aa8-a3d3-ab851816058c
587,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,AATSR,Advanced Along-Track Scanning Radiometer,e18daa03-d76a-435d-83c3-d9c60b3fe437
588,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,AA,Charge Coupled Device-based Pushbroom Aft Viewing Camera A,d612e2b3-6625-411a-800f-51aa5343d55c
589,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,ABI,Advanced Baseline Imager,12a671f6-d18d-405a-9ff5-432ef2b94135
590,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,AF,Charge Coupled Device-based Pushbroom Fore Viewing Camera A,f3e24783-42cf-4080-8a6b-f8420722b987
591,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,AHI,Advanced Himawari Imager,228edef6-d682-40eb-8b41-e37c78b9e7c5
592,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,AIMR,Airborne Imaging Microwave Radiometer,79657c54-716d-4500-8a45-47201e8a4daa
593,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,AIRMISR,Airborne Multi-angle Imaging SpectroRadiometer,c9659679-1a9c-4c90-bc5f-62f0278c5d92
594,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,AIRMSPI,Airborne Multiangle SpectroPolarimetric Imager,c075c75b-4e28-4ace-9347-f2b8f95db18f
595,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,AIRSAFE,,4e7f5d0e-4d2a-4a03-bd89-6361cc46f207
596,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,AIS,Arizona Imager Spectrograph,97038277-b048-40fd-ab36-8bb04a92adf0
597,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,ALI,Advanced Land Imager,16da019f-39a2-4ccf-9dbc-b4de1e14c6cd
598,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,AMSR-E,Advanced Microwave Scanning Radiometer-EOS,736038ef-c1ae-47c7-a50e-729474eeb3b1
599,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,AMSR2,Advanced Microwave Scanning Radiometer 2,92d834e1-689c-4d12-8c4a-74ee4cf75b36
600,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,AMSR,Advanced Microwave Scanning Radiometer,cf664bfd-5313-4472-9979-53b7e810287c
601,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,AN,Charge Coupled Device-based Pushbroom Nadir Viewing Camera A,f2b8a443-cf0a-4ece-bdb4-ba3d24dfb69e
602,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,AOCI,Airborne Ocean Color Imager,4c03dcf4-6630-4b27-b4c6-ee69ac490f7d
603,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,ASPECT,AIRBORNE SPECTRAL IMAGERY OF ENVIRONMENTAL CONTAMINANTS TECHNOLOGY,284594aa-8f07-41db-927c-f84980da2877
604,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,ASTER,Advanced Spaceborne Thermal Emission and Reflection Radiometer,c811bdaf-649f-4e23-b495-940d64e675f4
605,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,ATSR-2,Along-Track Scanning Radiometer 2,1640dd94-3432-4f48-ae9b-7966137e027b
606,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,ATSR,Along Track Scanning Radiometer and Microwave Sounder,39ac1813-238f-4fa3-b0cb-fe08a7dcadc4
607,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,AVHRR-2,Advanced Very High Resolution Radiometer-2,600b228b-165c-4f80-96e2-7ee2d9989680
608,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,AVHRR-3,Advanced Very High Resolution Radiometer-3,87c44e15-54c8-407d-a881-8035a2d5512b
609,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,AVHRR,Advanced Very High Resolution Radiometer,e64e83bd-02b3-4a47-830d-00e1aa4b04d3
610,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,AVIRIS-NG,Airborne Visible InfraRed Imaging Spectrometer - Next Generation,57854209-ce09-4dc9-90e2-5c4e1060fdad
611,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,AVIRIS,Airborne Visible and Infrared Imaging Spectrometer,d67afd03-3b79-419c-9289-5dde713ab904
612,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,AVNIR-2,Advanced Visible and Near-Infrared Radiometer Type 2,835fb659-6a25-44a7-8c5a-7698fe785472
613,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,AVNIR,Advanced Visible and Near-Infrared Radiometer,574fd149-e30a-4762-8a43-34bc2fcfdc8c
614,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,BA,Charge Coupled Device-based Pushbroom Aft Viewing Camera B,e827d04c-bf67-4877-91a7-b39b819d5168
615,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,BF,Charge Coupled Device-based Pushbroom Fore Viewing Camera B,b8cf268c-8fb7-4686-866a-4acf7dc7b0ed
616,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,BJ-1 MSI,BJ-1 Multispectral Imager,7e5f9494-c191-4f20-984f-15ceb88b29d1
617,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,CASI-1500,Compact Airborne Spectrographic Imager Model 1500,a159e29b-f717-401b-97e6-b1ed8d2e2acc
618,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,CASI,Compact Airborne Spectrographic Imager,895234ca-e7fe-4343-ac53-52786aa0b811
619,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,CA,Charge Coupled Device-based Pushbroom Aft Viewing Camera C,1ca9aabd-bc50-4dd6-b81b-fe70cb50ea1b
620,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,CF,Charge Coupled Device-based Pushbroom Fore Viewing Camera C,96b31d3d-5ba0-47ea-9dd1-8a7d5f25597b
621,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,COSMIR,Conical Scanning Millimeter-wave Imaging Radiometer,5d8a5307-5574-4dd6-b923-8a29d158f008
622,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,COSSIR,Conical Scanning Sub-mm wave Imaging Radiometer,4bf480ae-5266-4812-a4b4-15043764b745
623,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,CZCS,Coastal Zone Color Scanner,5989cded-9b05-400f-a40f-a4b05bae5ddd
624,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,DAEDALUS TMS,Daedalus Thematic Mapper Simulator,0f772f93-307a-42d1-8381-fcd5d77c493e
625,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,DA,Charge Coupled Device-based Pushbroom Aft Viewing Camera D,cc1e1545-49f0-4ced-aeef-b38cd02546bd
626,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,DF,Charge Coupled Device-based Pushbroom Fore Viewing Camera D,67f1d110-c312-492d-a18e-0726da4cd0ef
627,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,ECOSTRESS,ECOsystem Spaceborne Thermal Radiometer Experiment on Space Station,1138ec18-a2a5-4cff-84bc-ce5fdfe29f0a
628,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,ENLS,Earth Network Lightning Sensor,9d259111-dc99-4ca1-a4f3-d461c1d26636
629,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,ESMR,Electrically Scanning Microwave Radiometer,a943a6f3-7115-4da4-be2d-61a4ddfec5f8
630,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,ETM+,Enhanced Thematic Mapper Plus,4dbe7764-a2ea-4a19-b754-696c35ac3205
631,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,EarthCARE MSI,EarthCARE Multi-Spectral Imager,081f9b6e-d0a0-4f1d-ad8a-638189418480
632,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,FEGS,Fly's Eye GLM Simulator,d621a1c7-3d21-4c8d-833d-237f3e494b05
633,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,FLORIS,,f6fcdea4-fdbd-4eaa-b696-2db4a893fbbc
634,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,GERB,Geostationary Earth Radiation Budget,beada4de-1b76-4354-b140-774d7fe70189
635,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,GLI,Global Imager,4f6f33c8-388f-46ea-99bc-66fa1582c647
636,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,GMI,Global Precipitation Measurement Microwave Imager,7cac33c5-a557-4fee-b564-000c5e7f2817
637,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,GOCI,Geostationary Ocean Color Imager,7a5528bc-32da-43e1-9790-23c91b4484ed
638,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,GOES I-M Imager,,536bf692-3335-4ccc-8b77-53ba15ba054c
639,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,GOES N-P Imager,,612ba79f-ccc7-4ee1-b520-1f9573119b17
640,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,GOES-10 Imager,Geostationary Operational Environmental Satellite 10-Imager,d0e5bb89-a379-4341-976a-58a2f8feaf4f
641,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,GOES-11 Imager,Geostationary Operational Environmental Satellite 11-Imager,3773a427-32d9-4fef-a549-d0f56a4d18ff
642,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,GOES-12 Imager,Geostationary Operational Environmental Satellite 12-Imager,b1de62e1-48c6-430b-80c9-e0d639b5153f
643,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,GOES-14 Imager,,55461d90-0015-4d73-8ccc-16b25d9c925c
644,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,GOES-15 Imager,Geostationary Operational Environmental Satellite 15-Imager,3c56938d-eb2f-4cc1-97ed-d0d0865f679b
645,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,GOES-16 Imager,Geostationary Operational Environmental Satellite 16-Imager,5183cd58-f9e6-4669-9f6e-2b66ca589408
646,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,GOES-8 Imager,,9279c31b-d81d-4d48-a0b5-f9aa92f58f2d
647,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,GOES-9 Imager,Geostationary Operational Environmental Satellite 9-Imager,ec243b2f-f4af-414e-86c8-47ba2c395d0e
648,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,GSA,Hyperspectral imaging equipment,10deaf31-ae63-43a6-90b8-994487a71edb
649,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,GUVI,Global Ultraviolet Imager,8a7c1795-8625-484d-8f62-6d7204d211b9
650,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,Geoton-L1 (1),Geoton-L1,05ddbe55-9c47-4ebb-9f2b-168c8731057e
651,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,Geoton-L1 (2),Geoton-L1,5787cc42-b51a-44ca-862e-7132b1e0d5c8
652,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,HRDI,High Resolution Doppler Imager,efad471f-d7d6-473f-bca2-1e17372b3fdf
653,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,HRTS,High Resolution Telescope and Spectrograph,6dd795c0-5af9-43b0-95c5-3e1ec3d1f29e
654,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,HRVIR,High Resolution Visible and Infrared,d1917f5c-0f50-4b7b-adb5-08cd7a6510d3
655,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,HRV,High Resolution Visible Imaging System,3d84cea2-1361-46fc-b0e2-eab9cc393258
656,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,HiRAIS,High Resolution Advanced Imaging System,d7fbb6b1-1925-4a32-b399-c578435db47c
657,Earth Remote Sensing Instruments,Passive Remote Sensing,Spectrometers/Radiometers,Imaging Spectrometers/Radiometers,HiRI,High-Resolution Imager,069b927b-486b-49e2-a1c2-4508185e113f
